Datetime,temp
2019-01-01 00:00:00+00:00,10.679718
2019-01-01 01:00:00+00:00,9.5914
2019-01-01 02:00:00+00:00,9.188019
2019-01-01 03:00:00+00:00,8.2100525
2019-01-01 04:00:00+00:00,7.905365
2019-01-01 05:00:00+00:00,7.977936
2019-01-01 06:00:00+00:00,8.833038
2019-01-01 07:00:00+00:00,8.410797
2019-01-01 08:00:00+00:00,7.8723145
2019-01-01 09:00:00+00:00,6.3091736
2019-01-01 10:00:00+00:00,5.4003906
2019-01-01 11:00:00+00:00,5.7776794
2019-01-01 12:00:00+00:00,5.894684
2019-01-01 13:00:00+00:00,5.688263
2019-01-01 14:00:00+00:00,6.3315735
2019-01-01 15:00:00+00:00,8.214233
2019-01-01 16:00:00+00:00,9.825348
2019-01-01 17:00:00+00:00,11.235382
2019-01-01 18:00:00+00:00,11.828278
2019-01-01 19:00:00+00:00,12.282715
2019-01-01 20:00:00+00:00,12.521912
2019-01-01 21:00:00+00:00,12.353302
2019-01-01 22:00:00+00:00,11.697662
2019-01-01 23:00:00+00:00,11.146851
2019-01-02 00:00:00+00:00,10.427185
2019-01-02 01:00:00+00:00,10.133575
2019-01-02 02:00:00+00:00,9.579193
2019-01-02 03:00:00+00:00,9.317993
2019-01-02 04:00:00+00:00,9.053253
2019-01-02 05:00:00+00:00,8.860291
2019-01-02 06:00:00+00:00,8.318054
2019-01-02 07:00:00+00:00,7.906494
2019-01-02 08:00:00+00:00,7.64151
2019-01-02 09:00:00+00:00,7.410919
2019-01-02 10:00:00+00:00,7.022064
2019-01-02 11:00:00+00:00,6.7977295
2019-01-02 12:00:00+00:00,6.5619507
2019-01-02 13:00:00+00:00,6.298126
2019-01-02 14:00:00+00:00,6.163849
2019-01-02 15:00:00+00:00,6.091675
2019-01-02 16:00:00+00:00,6.3025513
2019-01-02 17:00:00+00:00,6.3229675
2019-01-02 18:00:00+00:00,6.212555
2019-01-02 19:00:00+00:00,5.932678
2019-01-02 20:00:00+00:00,5.7070923
2019-01-02 21:00:00+00:00,5.664795
2019-01-02 22:00:00+00:00,6.110962
2019-01-02 23:00:00+00:00,6.113983
2019-01-03 00:00:00+00:00,5.9384766
2019-01-03 01:00:00+00:00,6.0887146
2019-01-03 02:00:00+00:00,6.2392883
2019-01-03 03:00:00+00:00,6.227295
2019-01-03 04:00:00+00:00,6.316925
2019-01-03 05:00:00+00:00,6.5190735
2019-01-03 06:00:00+00:00,6.639435
2019-01-03 07:00:00+00:00,6.413269
